Step,Action,Price,Cash,BTC,BTC_Value,Total
510,-1,58769.20,1955712.78,-16,-940307.25,1015405.53
511,1,58769.20,75096.97,16,940307.25,1015404.22
512,1,58800.00,75096.97,16,940800.06,1015897.03
513,1,58806.86,75096.97,16,940909.81,1016006.78
514,-1,58806.86,1956915.27,-16,-940909.81,1016005.46
515,1,58807.30,75080.21,16,940916.88,1015997.08
516,1,58783.07,75080.21,16,940529.19,1015609.39
517,1,58745.82,75080.21,16,939933.06,1015013.27
518,1,58735.00,75080.21,16,939760.06,1014840.27
519,1,58722.00,75080.21,16,939552.06,1014632.27
520,1,58745.86,75080.21,16,939933.81,1015014.02
521,1,58745.14,75080.21,16,939922.19,1015002.39
522,1,58758.48,75080.21,16,940135.75,1015215.96
523,1,58758.50,75080.21,16,940135.94,1015216.14
524,1,58758.48,75080.21,16,940135.75,1015215.96
525,1,58750.41,75080.21,16,940006.50,1015086.71
526,1,58750.41,75080.21,16,940006.50,1015086.71
527,1,58750.41,75080.21,16,940006.50,1015086.71
528,1,58758.00,75080.21,16,940127.94,1015208.14
529,1,58758.00,75080.21,16,940127.94,1015208.14
530,1,58758.00,75080.21,16,940127.94,1015208.14
531,1,58758.00,75080.21,16,940127.94,1015208.14
532,1,58750.41,75080.21,16,940006.50,1015086.71
533,1,58748.98,75080.21,16,939983.75,1015063.96
534,1,58748.98,75080.21,16,939983.75,1015063.96
535,1,58750.32,75080.21,16,940005.06,1015085.27
536,1,58750.32,75080.21,16,940005.06,1015085.27
537,1,58750.41,75080.21,16,940006.50,1015086.71
538,1,58750.41,75080.21,16,940006.50,1015086.71
539,1,58750.41,75080.21,16,940006.50,1015086.71
540,1,58740.98,75080.21,16,939855.75,1014935.96
541,1,58727.45,75080.21,16,939639.25,1014719.46
542,1,58727.20,75080.21,16,939635.12,1014715.33
543,1,58722.00,75080.21,16,939552.06,1014632.27
544,1,58722.00,75080.21,16,939552.06,1014632.27
545,1,58716.18,75080.21,16,939458.94,1014539.14
546,1,58701.66,75080.21,16,939226.62,1014306.83
547,1,58749.04,75080.21,16,939984.56,1015064.77
548,1,58738.18,75080.21,16,939810.81,1014891.02
549,1,58749.04,75080.21,16,939984.56,1015064.77
550,1,58750.00,75080.21,16,939999.94,1015080.14
551,1,58764.23,75080.21,16,940227.75,1015307.96
552,1,58697.77,75080.21,16,939164.25,1014244.46
553,1,58689.32,75080.21,16,939029.06,1014109.27
554,1,58680.00,75080.21,16,938880.06,1013960.27
555,1,58663.18,75080.21,16,938610.81,1013691.02
556,1,58650.00,75080.21,16,938400.06,1013480.27
557,1,58666.14,75080.21,16,938658.19,1013738.39
558,-1,58703.48,1953590.14,-16,-939255.62,1014334.52
559,1,58676.89,75928.20,16,938830.31,1014758.52
560,1,58668.45,75928.20,16,938695.12,1014623.33
561,1,58672.23,75928.20,16,938755.75,1014683.95
562,1,58650.00,75928.20,16,938400.06,1014328.27
563,1,58611.80,75928.20,16,937788.88,1013717.08
564,1,58624.20,75928.20,16,937987.12,1013915.33
565,1,58601.00,75928.20,16,937616.06,1013544.27
566,1,58592.88,75928.20,16,937486.00,1013414.20
567,1,58572.61,75928.20,16,937161.69,1013089.89
568,1,58596.02,75928.20,16,937536.38,1013464.58
569,1,58561.34,75928.20,16,936981.44,1012909.64
570,1,58585.89,75928.20,16,937374.19,1013302.39
571,1,58590.00,75928.20,16,937440.06,1013368.27
572,1,58619.45,75928.20,16,937911.25,1013839.45
573,1,58636.48,75928.20,16,938183.62,1014111.83
574,1,58627.43,75928.20,16,938038.81,1013967.02
575,1,58633.32,75928.20,16,938133.06,1014061.27
576,1,58576.43,75928.20,16,937222.94,1013151.14
577,1,58576.11,75928.20,16,937217.69,1013145.89
578,1,58576.45,75928.20,16,937223.25,1013151.45
579,1,58555.39,75928.20,16,936886.31,1012814.52
580,1,58519.89,75928.20,16,936318.19,1012246.39
581,1,58519.89,75928.20,16,936318.19,1012246.39
582,1,58537.80,75928.20,16,936604.88,1012533.08
583,1,58514.84,75928.20,16,936237.50,1012165.70
584,1,58479.66,75928.20,16,935674.50,1011602.70
585,1,58478.61,75928.20,16,935657.75,1011585.95
586,1,58481.00,75928.20,16,935695.94,1011624.14
587,1,58493.73,75928.20,16,935899.75,1011827.95
588,-1,58478.80,1947248.39,-16,-935660.75,1011587.64
589,1,58477.05,75981.58,16,935632.75,1011614.33
590,1,58484.96,75981.58,16,935759.38,1011740.96
591,1,58464.11,75981.58,16,935425.81,1011407.40
592,1,58461.93,75981.58,16,935390.81,1011372.40
593,1,58482.02,75981.58,16,935712.38,1011693.96
594,1,58512.09,75981.58,16,936193.50,1012175.08
595,1,58514.57,75981.58,16,936233.19,1012214.77
596,1,58411.12,75981.58,16,934578.00,1010559.58
597,1,58453.80,75981.58,16,935260.88,1011242.46
598,1,58454.20,75981.58,16,935267.25,1011248.83
599,1,58477.73,75981.58,16,935643.62,1011625.21
600,1,58477.05,75981.58,16,935632.75,1011614.33
601,1,58489.25,75981.58,16,935828.06,1011809.65
602,1,58520.73,75981.58,16,936331.62,1012313.21
603,1,58520.00,75981.58,16,936320.06,1012301.65
604,1,58532.98,75981.58,16,936527.62,1012509.21
605,1,58529.64,75981.58,16,936474.19,1012455.77
606,1,58529.64,75981.58,16,936474.19,1012455.77
607,-1,58540.39,1949272.90,-16,-936646.31,1012626.58
608,1,58529.62,76323.59,16,936474.00,1012797.59
609,1,58529.62,76323.59,16,936474.00,1012797.59
610,1,58530.48,76323.59,16,936487.62,1012811.21
611,1,58527.59,76323.59,16,936441.50,1012765.09
612,1,58557.32,76323.59,16,936917.19,1013240.77
613,1,58586.38,76323.59,16,937382.00,1013705.59
614,1,58595.48,76323.59,16,937527.62,1013851.21
615,1,58589.61,76323.59,16,937433.69,1013757.27
616,1,58589.34,76323.59,16,937429.50,1013753.09
617,-1,58614.80,1951996.02,-16,-937836.88,1014159.15
618,1,58617.00,76250.83,16,937871.94,1014122.77
619,1,58645.50,76250.83,16,938328.06,1014578.90
620,1,58672.23,76250.83,16,938755.75,1015006.58
621,1,58672.23,76250.83,16,938755.75,1015006.58
622,1,58639.00,76250.83,16,938224.06,1014474.90
623,1,58638.91,76250.83,16,938222.62,1014473.46
624,1,58626.48,76250.83,16,938023.62,1014274.46
625,1,58621.64,76250.83,16,937946.19,1014197.02
626,1,58621.64,76250.83,16,937946.19,1014197.02
627,1,58620.93,76250.83,16,937934.81,1014185.65
628,1,58608.95,76250.83,16,937743.12,1013993.96
629,1,58607.00,76250.83,16,937711.94,1013962.77
630,1,58606.80,76250.83,16,937708.75,1013959.58
631,1,58600.12,76250.83,16,937601.94,1013852.77
632,1,58594.14,76250.83,16,937506.31,1013757.15
633,-1,58594.14,1951262.15,-16,-937506.31,1013755.83
634,-1,58594.14,1951262.15,-16,-937506.31,1013755.83
635,1,58594.14,76248.21,16,937506.31,1013754.52
636,1,58594.14,76248.21,16,937506.31,1013754.52
637,1,58594.14,76248.21,16,937506.31,1013754.52
638,1,58594.14,76248.21,16,937506.31,1013754.52
639,1,58589.34,76248.21,16,937429.50,1013677.71
640,1,58578.18,76248.21,16,937250.94,1013499.15
641,1,58559.98,76248.21,16,936959.75,1013207.96
642,1,58559.93,76248.21,16,936958.94,1013207.15
643,1,58559.93,76248.21,16,936958.94,1013207.15
644,1,58559.93,76248.21,16,936958.94,1013207.15
645,1,58556.00,76248.21,16,936896.06,1013144.27
646,1,58558.29,76248.21,16,936932.56,1013180.77
647,-1,58594.14,1951259.52,-16,-937506.31,1013753.21
648,1,58630.00,75098.33,16,938079.94,1013178.27
649,1,58680.21,75098.33,16,938883.44,1013981.77
650,-1,58678.41,1952806.02,-16,-938854.50,1013951.52
651,1,58678.32,75098.58,16,938853.06,1013951.64
652,1,58678.41,75098.58,16,938854.50,1013953.08
653,1,58674.11,75098.58,16,938785.69,1013884.27
654,1,58653.93,75098.58,16,938462.94,1013561.52
655,1,58639.79,75098.58,16,938236.56,1013335.14
656,1,58651.34,75098.58,16,938421.38,1013519.96
657,1,58645.48,75098.58,16,938327.62,1013426.21
658,1,58645.50,75098.58,16,938328.06,1013426.64
659,1,58635.38,75098.58,16,938166.00,1013264.58
660,1,58627.30,75098.58,16,938036.75,1013135.33
661,1,58622.09,75098.58,16,937953.38,1013051.96
662,1,58594.05,75098.58,16,937504.88,1012603.46
663,1,58594.05,75098.58,16,937504.88,1012603.46
664,1,58597.23,75098.58,16,937555.75,1012654.33
665,1,58564.20,75098.58,16,937027.25,1012125.83
666,1,58598.00,75098.58,16,937567.94,1012666.52
667,1,58617.04,75098.58,16,937872.56,1012971.14
668,1,58616.89,75098.58,16,937870.31,1012968.89
669,1,58616.89,75098.58,16,937870.31,1012968.89
670,-1,58616.89,1950837.89,-16,-937870.31,1012967.58
671,1,58616.89,75095.95,16,937870.31,1012966.27
672,1,58616.89,75095.95,16,937870.31,1012966.27
673,1,58616.89,75095.95,16,937870.31,1012966.27
674,1,58616.89,75095.95,16,937870.31,1012966.27
675,1,58616.89,75095.95,16,937870.31,1012966.27
676,1,58616.89,75095.95,16,937870.31,1012966.27
677,1,58616.89,75095.95,16,937870.31,1012966.27
678,1,58616.89,75095.95,16,937870.31,1012966.27
679,1,58616.89,75095.95,16,937870.31,1012966.27
680,1,58567.23,75095.95,16,937075.62,1012171.58
681,1,58567.23,75095.95,16,937075.62,1012171.58
682,1,58567.23,75095.95,16,937075.62,1012171.58
683,1,58567.23,75095.95,16,937075.62,1012171.58
684,1,58558.30,75095.95,16,936932.75,1012028.70
685,1,58556.00,75095.95,16,936896.06,1011992.02
686,1,58556.00,75095.95,16,936896.06,1011992.02
687,1,58556.00,75095.95,16,936896.06,1011992.02
688,1,58555.84,75095.95,16,936893.38,1011989.33
689,1,58539.80,75095.95,16,936636.88,1011732.83
690,1,58531.43,75095.95,16,936502.94,1011598.89
691,1,58525.46,75095.95,16,936407.44,1011503.39
692,1,58523.66,75095.95,16,936378.62,1011474.58
693,1,58513.77,75095.95,16,936220.38,1011316.33
694,1,58513.71,75095.95,16,936219.44,1011315.39
695,1,58525.46,75095.95,16,936407.44,1011503.39
696,1,58540.25,75095.95,16,936644.06,1011740.02
697,1,58529.02,75095.95,16,936464.25,1011560.20
698,-1,58522.00,1947798.77,-16,-936352.06,1011446.71
699,1,58525.61,74977.83,16,936409.81,1011387.64
700,1,58525.61,74977.83,16,936409.81,1011387.64
701,1,58525.61,74977.83,16,936409.81,1011387.64
702,1,58525.61,74977.83,16,936409.81,1011387.64
703,1,58507.18,74977.83,16,936114.94,1011092.77
704,1,58505.29,74977.83,16,936084.56,1011062.39
705,1,58500.00,74977.83,16,936000.06,1010977.89
706,1,58469.14,74977.83,16,935506.31,1010484.14
707,1,58460.30,74977.83,16,935364.88,1010342.71
708,1,58454.27,74977.83,16,935268.38,1010246.21
709,1,58406.91,74977.83,16,934510.50,1009488.33
710,1,58413.41,74977.83,16,934614.62,1009592.46
711,1,58362.59,74977.83,16,933801.50,1008779.33
712,1,58405.05,74977.83,16,934480.75,1009458.58
713,1,58435.18,74977.83,16,934962.94,1009940.77
714,1,58441.93,74977.83,16,935070.81,1010048.64
715,1,58478.84,74977.83,16,935661.38,1010639.21
716,1,58498.32,74977.83,16,935973.19,1010951.02
717,1,58498.32,74977.83,16,935973.19,1010951.02
718,1,58486.04,74977.83,16,935776.56,1010754.39
719,1,58486.04,74977.83,16,935776.56,1010754.39
720,1,58526.09,74977.83,16,936417.38,1011395.21
721,1,58525.27,74977.83,16,936404.25,1011382.08
722,1,58499.27,74977.83,16,935988.38,1010966.21
723,1,58490.25,74977.83,16,935844.06,1010821.89
724,1,58483.76,74977.83,16,935740.19,1010718.02
725,1,58470.05,74977.83,16,935520.75,1010498.58
726,1,58489.14,74977.83,16,935826.19,1010804.02
727,1,58488.38,74977.83,16,935814.00,1010791.83
728,1,58494.29,74977.83,16,935908.56,1010886.39
729,1,58516.91,74977.83,16,936270.50,1011248.33
730,1,58497.91,74977.83,16,935966.50,1010944.33
731,1,58499.77,74977.83,16,935996.25,1010974.08
732,1,58496.29,74977.83,16,935940.56,1010918.39
733,1,58498.93,74977.83,16,935982.81,1010960.64
734,1,58496.55,74977.83,16,935944.88,1010922.71
735,1,58496.55,74977.83,16,935944.88,1010922.71
736,1,58496.55,74977.83,16,935944.88,1010922.71
737,1,58496.55,74977.83,16,935944.88,1010922.71
738,1,58463.18,74977.83,16,935410.81,1010388.64
739,1,58428.11,74977.83,16,934849.69,1009827.52
740,1,58402.93,74977.83,16,934446.81,1009424.64
741,1,58449.05,74977.83,16,935184.75,1010162.58
742,1,58475.52,74977.83,16,935608.25,1010586.08
743,-1,58480.64,1946356.90,-16,-935690.19,1010666.71
744,1,58450.00,75955.46,16,935200.06,1011155.53
745,1,58430.32,75955.46,16,934885.06,1010840.53
746,1,58439.89,75955.46,16,935038.19,1010993.65
747,1,58440.55,75955.46,16,935048.75,1011004.21
748,1,58474.95,75955.46,16,935599.12,1011554.59
749,1,58486.64,75955.46,16,935786.31,1011741.78
750,1,58486.66,75955.46,16,935786.62,1011742.09
751,1,58485.75,75955.46,16,935772.06,1011727.53
752,1,58416.75,75955.46,16,934668.06,1010623.53
753,-1,58412.07,1945140.28,-16,-934593.06,1010547.22
754,1,58436.21,75180.10,16,934979.44,1010159.53
755,1,58436.21,75180.10,16,934979.44,1010159.53
756,1,58431.38,75180.10,16,934902.00,1010082.10
757,1,58443.43,75180.10,16,935094.94,1010275.03
758,1,58420.09,75180.10,16,934721.50,1009901.60
759,1,58412.07,75180.10,16,934593.06,1009773.16
760,1,58438.39,75180.10,16,935014.31,1010194.41
761,1,58423.12,75180.10,16,934770.00,1009950.10
762,1,58425.00,75180.10,16,934800.06,1009980.16
763,1,58445.09,75180.10,16,935121.50,1010301.60
764,1,58449.05,75180.10,16,935184.75,1010364.85
765,1,58457.95,75180.10,16,935327.12,1010507.22
766,-1,58446.43,1945464.41,-16,-935142.81,1010321.60
767,1,58442.48,75303.85,16,935079.62,1010383.48
768,1,58425.00,75303.85,16,934800.06,1010103.91
769,1,58427.52,75303.85,16,934840.25,1010144.10
770,1,58427.52,75303.85,16,934840.25,1010144.10
771,1,58443.48,75303.85,16,935095.62,1010399.48
772,1,58450.00,75303.85,16,935199.94,1010503.79
773,1,58476.77,75303.85,16,935628.25,1010932.10
774,1,58467.34,75303.85,16,935477.50,1010781.35
775,1,58473.25,75303.85,16,935572.06,1010875.91
776,1,58468.61,75303.85,16,935497.81,1010801.66
777,1,58465.23,75303.85,16,935443.75,1010747.60
778,1,58445.98,75303.85,16,935135.62,1010439.48
779,1,58444.00,75303.85,16,935104.06,1010407.91
780,1,58422.71,75303.85,16,934763.44,1010067.29
781,1,58422.70,75303.85,16,934763.12,1010066.98
782,1,58392.00,75303.85,16,934272.06,1009575.91
783,1,58396.05,75303.85,16,934336.75,1009640.60
784,1,58362.61,75303.85,16,933801.69,1009105.54
785,1,58351.52,75303.85,16,933624.25,1008928.10
786,1,58400.00,75303.85,16,934399.94,1009703.79
787,1,58424.52,75303.85,16,934792.25,1010096.10
788,1,58409.59,75303.85,16,934553.50,1009857.35
789,1,58438.71,75303.85,16,935019.44,1010323.29
790,1,58436.12,75303.85,16,934978.00,1010281.85
791,1,58438.71,75303.85,16,935019.44,1010323.29
792,1,58438.71,75303.85,16,935019.44,1010323.29
793,1,58438.71,75303.85,16,935019.44,1010323.29
794,-1,58441.73,1945437.92,-16,-935067.69,1010370.23
795,1,58443.27,75252.11,16,935092.25,1010344.36
796,1,58451.68,75252.11,16,935226.81,1010478.92
797,1,58451.93,75252.11,16,935230.94,1010483.05
798,1,58455.13,75252.11,16,935282.06,1010534.17
799,1,58476.11,75252.11,16,935617.81,1010869.92
800,1,58477.32,75252.11,16,935637.06,1010889.17
801,1,58450.00,75252.11,16,935200.06,1010452.17
802,1,58479.84,75252.11,16,935677.38,1010929.48
803,1,58471.66,75252.11,16,935546.50,1010798.61
804,1,58471.66,75252.11,16,935546.50,1010798.61
805,1,58496.91,75252.11,16,935950.62,1011202.73
806,1,58508.80,75252.11,16,936140.75,1011392.86
807,1,58459.37,75252.11,16,935349.94,1010602.05
808,1,58428.39,75252.11,16,934854.19,1010106.30
809,1,58427.44,75252.11,16,934839.06,1010091.17
810,1,58463.14,75252.11,16,935410.19,1010662.30
811,1,58458.48,75252.11,16,935335.62,1010587.73
812,1,58458.48,75252.11,16,935335.62,1010587.73
813,1,58458.48,75252.11,16,935335.62,1010587.73
814,1,58458.48,75252.11,16,935335.62,1010587.73
815,1,58469.14,75252.11,16,935506.19,1010758.30
816,1,58487.95,75252.11,16,935807.12,1011059.23
817,1,58487.95,75252.11,16,935807.25,1011059.36
818,1,58487.95,75252.11,16,935807.25,1011059.36
819,1,58487.86,75252.11,16,935805.69,1011057.80
820,1,58476.98,75252.11,16,935631.62,1010883.73
821,1,58434.45,75252.11,16,934951.12,1010203.23
822,1,58490.77,75252.11,16,935852.25,1011104.36
823,1,58513.84,75252.11,16,936221.50,1011473.61
824,1,58523.04,75252.11,16,936368.56,1011620.67
825,1,58536.91,75252.11,16,936590.62,1011842.73
826,1,58541.82,75252.11,16,936669.06,1011921.17
827,1,58546.80,75252.11,16,936748.88,1012000.98
828,1,58550.89,75252.11,16,936814.31,1012066.42
829,1,58546.80,75252.11,16,936748.88,1012000.98
830,1,58546.80,75252.11,16,936748.75,1012000.86
831,-1,58545.48,1948706.30,-16,-936727.75,1011978.55
832,1,58545.48,75249.49,16,936727.75,1011977.24
833,1,58516.48,75249.49,16,936263.75,1011513.24
834,1,58522.93,75249.49,16,936366.81,1011616.30
835,1,58553.84,75249.49,16,936861.38,1012110.86
836,1,58548.89,75249.49,16,936782.19,1012031.67
837,1,58548.82,75249.49,16,936781.06,1012030.55
838,1,58548.82,75249.49,16,936781.06,1012030.55
839,1,58536.52,75249.49,16,936584.38,1011833.86
840,1,58500.00,75249.49,16,936000.06,1011249.55
841,1,58495.93,75249.49,16,935934.81,1011184.30
842,1,58495.27,75249.49,16,935924.25,1011173.74
843,-1,58501.11,1947283.55,-16,-936017.69,1011265.86
844,1,58503.13,75182.12,16,936050.06,1011232.18
845,1,58503.12,75182.12,16,936050.00,1011232.12
846,1,58500.00,75182.12,16,936000.06,1011182.18
847,1,58508.25,75182.12,16,936131.94,1011314.05
848,1,58506.14,75182.12,16,936098.19,1011280.30
849,1,58506.14,75182.12,16,936098.19,1011280.30
850,1,58506.14,75182.12,16,936098.19,1011280.30
851,1,58501.00,75182.12,16,936016.06,1011198.18
852,1,58501.00,75182.12,16,936016.06,1011198.18
853,1,58506.12,75182.12,16,936098.00,1011280.12
854,1,58515.23,75182.12,16,936243.75,1011425.87
855,1,58524.89,75182.12,16,936398.19,1011580.30
856,1,58529.50,75182.12,16,936472.06,1011654.18
857,1,58530.29,75182.12,16,936484.56,1011666.68
858,1,58524.89,75182.12,16,936398.31,1011580.43
859,1,58515.25,75182.12,16,936243.94,1011426.05
860,1,58514.91,75182.12,16,936238.62,1011420.74
861,1,58514.91,75182.12,16,936238.62,1011420.74
862,1,58541.96,75182.12,16,936671.44,1011853.55
863,1,58559.79,75182.12,16,936956.56,1012138.68
864,1,58555.64,75182.12,16,936890.31,1012072.43
865,1,58556.07,75182.12,16,936897.19,1012079.30
866,1,58533.00,75182.12,16,936527.94,1011710.05
867,1,58531.68,75182.12,16,936506.88,1011688.99
868,1,58516.09,75182.12,16,936257.38,1011439.49
869,1,58504.32,75182.12,16,936069.06,1011251.18
870,1,58502.27,75182.12,16,936036.31,1011218.43
871,1,58522.96,75182.12,16,936367.38,1011549.49
872,1,58533.00,75182.12,16,936527.94,1011710.05
873,1,58525.79,75182.12,16,936412.56,1011594.68
874,1,58534.69,75182.12,16,936555.06,1011737.18
875,1,58528.25,75182.12,16,936451.94,1011634.05
876,1,58528.18,75182.12,16,936450.94,1011633.05
877,1,58528.18,75182.12,16,936450.94,1011633.05
878,1,58528.18,75182.12,16,936450.94,1011633.05
879,1,58528.18,75182.12,16,936450.94,1011633.05
880,1,58519.98,75182.12,16,936319.62,1011501.74
881,1,58502.84,75182.12,16,936045.50,1011227.62
882,1,58501.25,75182.12,16,936019.94,1011202.05
883,1,58501.25,75182.12,16,936019.94,1011202.05
884,1,58501.00,75182.12,16,936016.06,1011198.18
885,1,58496.00,75182.12,16,935936.06,1011118.18
886,1,58469.05,75182.12,16,935504.75,1010686.87
887,1,58492.59,75182.12,16,935881.50,1011063.62
888,1,58472.43,75182.12,16,935558.81,1010740.93
889,1,58471.29,75182.12,16,935540.56,1010722.68
890,1,58450.00,75182.12,16,935200.06,1010382.18
891,1,58438.71,75182.12,16,935019.44,1010201.55
892,1,58423.46,75182.12,16,934775.44,1009957.55
893,1,58438.71,75182.12,16,935019.44,1010201.55
894,1,58425.79,75182.12,16,934812.56,1009994.68
895,1,58454.71,75182.12,16,935275.44,1010457.55
896,-1,58448.93,1945546.43,-16,-935182.81,1010363.62
897,1,58487.07,73958.75,16,935793.19,1009751.93
898,1,58479.36,73958.75,16,935669.69,1009628.43
899,1,58457.84,73958.75,16,935325.38,1009284.12
900,1,58462.04,73958.75,16,935392.56,1009351.31
901,1,58482.95,73958.75,16,935727.12,1009685.87
902,1,58488.91,73958.75,16,935822.50,1009781.25
903,1,58517.20,73958.75,16,936275.12,1010233.87
904,1,58515.00,73958.75,16,936239.94,1010198.68
905,1,58515.00,73958.75,16,936239.94,1010198.68
906,1,58499.52,73958.75,16,935992.38,1009951.12
907,1,58507.59,73958.75,16,936121.38,1010080.12
908,1,58526.38,73958.75,16,936422.00,1010380.75
909,1,58538.39,73958.75,16,936614.31,1010573.06
910,1,58535.00,73958.75,16,936559.94,1010518.68
911,1,58535.00,73958.75,16,936559.94,1010518.68
912,-1,58528.43,1946867.06,-16,-936454.81,1010412.25
913,1,58520.00,74225.62,16,936320.06,1010545.69
914,1,58520.00,74225.62,16,936320.06,1010545.69
915,1,58520.00,74225.62,16,936320.06,1010545.69
916,1,58520.00,74225.62,16,936320.06,1010545.69
917,1,58520.00,74225.62,16,936320.06,1010545.69
918,1,58520.00,74225.62,16,936320.06,1010545.69
919,1,58520.00,74225.62,16,936320.06,1010545.69
920,1,58535.00,74225.62,16,936559.94,1010785.56
921,1,58535.00,74225.62,16,936559.94,1010785.56
922,1,58555.55,74225.62,16,936888.75,1011114.37
923,1,58542.32,74225.62,16,936677.06,1010902.69
924,1,58571.80,74225.62,16,937148.88,1011374.50
925,1,58583.95,74225.62,16,937343.12,1011568.75
926,1,58583.95,74225.62,16,937343.25,1011568.87
927,1,58600.00,74225.62,16,937599.94,1011825.56
928,1,58600.00,74225.62,16,937599.94,1011825.56
929,1,58585.43,74225.62,16,937366.81,1011592.44
930,1,58585.43,74225.62,16,937366.81,1011592.44
931,1,58585.43,74225.62,16,937366.81,1011592.44
932,1,58572.55,74225.62,16,937160.88,1011386.50
933,1,58572.20,74225.62,16,937155.12,1011380.75
934,1,58571.82,74225.62,16,937149.19,1011374.81
935,1,58571.02,74225.62,16,937136.25,1011361.87
936,1,58581.39,74225.62,16,937302.31,1011527.94
